Sr.No,x,y,z,lat,long,PotholeValues
416,-0.50393677,5.6269073,-2.6887665,19.2039106,73.1906106,0
417,-0.9109497,4.763794,-2.8264313,19.2039106,73.1906106,0
418,-1.9368591,4.15567,-3.1197205,19.2039106,73.1906106,0
419,-2.035019,3.6983643,-2.4924316,19.2039106,73.1906106,0
420,-0.7194061,4.3615723,-1.8316345,19.2039106,73.1906106,0
421,0.2370758,7.7505646,-2.1285248,19.2039106,73.1906106,0
422,0.2550354,7.811615,-4.470047,19.2039106,73.1906106,0
423,0.9637146,6.1296844,-1.7921295,19.2039106,73.1906106,0
424,0.3855133,8.569382,-2.0950012,19.2039106,73.1906106,0
425,0.4944458,10.920486,-2.2039337,19.2039106,73.1906106,0
426,0.52915955,10.013077,-0.4837036,19.2039106,73.1906106,0
427,1.1863708,10.391357,-1.0774689,19.2039106,73.1906106,0
428,1.1013794,12.239685,0.31715393,19.2039106,73.1906106,0
429,0.7063446,12.306717,-0.040771484,19.2039106,73.1906106,0
430,1.8244324,13.6762085,0.75050354,19.2039106,73.1906106,0
431,1.4964294,15.337784,1.1706848,19.2039106,73.1906106,0
432,-0.12684631,14.897247,-0.033584595,19.2039106,73.1906106,0
433,-0.5613861,14.60994,2.2121735,19.2039106,73.1906106,0
434,-0.39619446,15.95549,0.21180725,19.2039106,73.1906106,0
435,-0.75772095,14.885284,-1.0762634,19.2039106,73.1906106,0
436,-1.4568176,11.431641,1.261673,19.2039106,73.1906106,0
437,-0.44288635,11.812317,-0.8679657,19.2039106,73.1906106,0
438,-0.07896423,12.425232,-2.553482,19.2039106,73.1906106,0
439,-0.73617554,10.009491,0.42131042,19.2039106,73.1906106,0
440,-1.1132507,9.1380005,-1.4904633,19.2039106,73.1906106,0
441,-0.88700867,9.371429,-2.9425507,19.2039106,73.1906106,0
442,-0.53744507,8.250946,-0.6249542,19.2039106,73.1906106,0
443,-1.0761414,7.85231,-2.48526,19.2039106,73.1906106,0
444,-1.3862,7.697891,-2.7557983,19.2039106,73.1906106,0
445,-0.7493439,6.48761,-1.109787,19.2039106,73.1906106,0
446,-0.6763153,6.595352,-2.5558777,19.2039106,73.1906106,0
447,-0.53385925,7.306427,-2.1081696,19.2039106,73.1906106,0
448,0.09941101,6.7461853,-1.2462616,19.2039106,73.1906106,0
449,0.866745,7.203476,-1.940567,19.2039106,73.1906106,0
450,1.2390442,7.95047,-0.9457855,19.2039106,73.1906106,0
451,0.8847046,6.4852295,-2.4433594,19.2039106,73.1906106,0
452,0.029968262,7.2334137,-0.98768616,19.2039106,73.1906106,0
453,-0.20225525,7.9409027,-1.7406616,19.2039106,73.1906106,0
454,-0.32676697,7.9444885,-1.1720276,19.2039106,73.1906106,0
455,-0.2752838,8.696274,-0.51960754,19.2039106,73.1906106,0
456,0.062301636,9.3558655,-1.9178314,19.2039106,73.1906106,0
457,0.7458496,9.969986,-0.34603882,19.2039106,73.1906106,0
458,0.7147217,9.955612,-0.7446747,19.2039106,73.1906106,0
459,0.06947327,10.671478,-0.5303955,19.2039106,73.1906106,0
460,-0.086135864,10.799576,-0.85121155,19.2039106,73.1906106,0
461,0.11376953,11.076111,-0.34243774,19.2039106,73.1906106,0
462,-0.23936462,10.882172,-1.1672516,19.2039106,73.1906106,0
463,-1.2928162,10.508682,-1.0906372,19.2039106,73.1906106,0
464,-1.3981628,10.390167,-0.6117859,19.2039106,73.1906106,0
465,-1.1264191,10.375793,-0.9469757,19.2039106,73.1906106,0
466,-1.2640839,9.667114,-1.3683624,19.2039106,73.1906106,0
467,-1.8841858,9.389389,-0.39871216,19.2039106,73.1906106,0
468,-1.7477264,9.463608,-1.877121,19.2039106,73.1906106,0
469,-1.7106018,9.009903,-0.62376404,19.2039106,73.1906106,0
470,-2.2505035,7.3674927,-0.99845886,19.2039106,73.1906106,0
471,-2.2361298,7.5925446,-1.0403595,19.2039106,73.1906106,0
472,-1.8171539,7.6727448,-0.699173,19.2039106,73.1906106,0
473,-2.272049,6.795273,-0.8428345,19.2039106,73.1906106,0
474,-2.2133942,7.179535,-0.66685486,19.2039106,73.1906106,0
475,-1.2066345,7.8164062,-1.8160706,19.2039106,73.1906106,0
476,0.25743103,8.313202,-1.5610962,19.2039106,73.1906106,0
477,0.5614929,8.2174225,-2.1764069,19.2039106,73.1906106,0
478,1.0786285,9.201447,-1.5574951,19.2039106,73.1906106,0
479,1.4868469,9.19426,-2.773758,19.2039106,73.1906106,0
480,2.2146912,9.758102,-1.0511322,19.2039106,73.1906106,0
481,2.7485962,10.072937,-3.3615265,19.2039106,73.1906106,0
482,2.7892914,10.869003,-3.0778198,19.2039106,73.1906106,0
483,1.8052826,10.847458,-2.6061554,19.2039106,73.1906106,0
484,1.8675232,11.4783325,-2.6696014,19.2039106,73.1906106,0
485,2.4588928,11.515442,-3.458496,19.2039106,73.1906106,0
486,1.5359344,11.152725,-2.7881165,19.2039106,73.1906106,0
487,-0.19029236,11.097656,-2.569046,19.2039106,73.1906106,0
488,-0.2645111,11.334671,-2.553482,19.2039106,73.1906106,0
489,-0.5314636,10.752884,-2.208725,19.2039106,73.1906106,0
490,-1.7189941,10.836685,-1.2235107,19.2039106,73.1906106,0
491,-2.4420319,10.641556,-1.7035522,19.2039106,73.1906106,0
492,-2.114029,10.017868,-0.7698059,19.2039106,73.1906106,0
493,-2.0446014,9.694656,-0.20237732,19.2039106,73.1906106,0
494,-2.7281494,9.803589,-1.0714722,19.2039106,73.1906106,0
495,-2.9496155,9.203842,-0.54714966,19.2039106,73.1906106,0
496,-1.7836304,8.763306,0.1435852,19.2039106,73.1906106,0
497,-1.4424591,8.800415,-1.0954132,19.2039106,73.1906106,0
498,-1.7967987,8.308411,-0.7674103,19.2039106,73.1906106,0
499,-0.9899597,8.297638,-0.25146484,19.2039106,73.1906106,0
500,0.052719116,8.288055,-1.1468964,19.2039106,73.1906106,0
501,0.19996643,8.34671,0.14118958,19.2039106,73.1906106,0
502,0.90745544,8.801605,-0.67762756,19.2039106,73.1906106,0
503,1.692749,9.066177,-0.42863464,19.2039106,73.1906106,0
504,2.1584167,8.150391,-0.4561615,19.2039106,73.1906106,0
505,1.9860382,8.490372,-0.9553528,19.2039106,73.1906106,0
506,1.1887665,8.975189,-0.17964172,19.2039106,73.1906106,0
507,0.30770874,7.883438,-0.52919006,19.2039106,73.1906106,0
508,0.7889404,8.869843,-0.46095276,19.2039106,73.1906106,0
509,0.94096375,9.740143,-1.1373138,19.2039106,73.1906106,0
510,-0.06819153,9.11525,-0.36637878,19.2039106,73.1906106,0
511,-0.48597717,9.33432,-0.9637451,19.2039106,73.1906106,0
512,0.12095642,10.271652,-1.4329987,19.2039106,73.1906106,0
513,-0.5182953,9.561768,-0.5220032,19.2039106,73.1906106,0
514,-1.5777283,9.495926,-0.6201782,19.2039106,73.1906106,0
515,-1.4149323,10.281235,-1.3875122,19.2039106,73.1906106,0
516,-1.2640839,9.791611,-1.2510376,19.2039106,73.1906106,0
517,-1.3993683,10.039413,-0.18920898,19.2039106,73.1906106,0
518,-1.4628143,10.667892,-1.7646027,19.2039106,73.1906106,0
519,-1.300003,10.831894,-0.71473694,19.2039106,73.1906106,0
520,-0.8630676,10.107651,-1.1385193,19.2039106,73.1906106,0
521,-0.062194824,10.91449,-0.69200134,19.2039106,73.1906106,0
522,-0.61405945,10.605637,-0.74586487,19.2039106,73.1906106,0
523,-1.3347168,9.825134,-0.6656647,19.2039106,73.1906106,0
524,-0.6044922,9.6324005,-0.7087555,19.2039106,73.1906106,0
525,0.36515808,9.503113,-1.2989349,19.2039106,73.1906106,0
526,-0.4201355,9.297211,-0.41067505,19.2039106,73.1906106,0
527,-0.92411804,8.8459015,-1.327652,19.2039106,73.1906106,0
528,0.09461975,9.458817,-0.8069153,19.2039106,73.1906106,0
529,0.59739685,9.299606,-1.0475311,19.2039106,73.1906106,0
530,-0.0023498535,8.889008,-0.90986633,19.2039106,73.1906106,0
531,-0.22859192,9.515091,-0.4633484,19.2039106,73.1906106,0
532,0.69436646,9.674301,-1.4665222,19.2039106,73.1906106,0
533,0.5507202,9.154755,-0.28019714,19.2039106,73.1906106,0
534,-0.13642883,8.935684,-1.1157684,19.2039106,73.1906106,0
535,-0.27767944,9.494736,-0.9398041,19.2039106,73.1906106,0
536,-0.22381592,8.853088,-0.87994385,19.2039106,73.1906106,0
537,-0.40696716,8.7860565,-1.3324432,19.2039106,73.1906106,0
538,-0.16635132,9.826324,-1.3144836,19.2039106,73.1906106,0
539,-0.39978027,9.580933,-1.5443268,19.2039106,73.1906106,0
540,-0.513504,9.820343,-0.7674103,19.2039106,73.1906106,0
541,-0.2034607,9.773651,-2.059082,19.2039106,73.1906106,0
542,-0.064590454,9.41333,-0.9218445,19.2039106,73.1906106,0
543,-1.0043182,9.540222,-1.3264618,19.2039106,73.1906106,0
544,-1.0569916,10.293198,-1.714325,19.2039106,73.1906106,0
545,-0.42971802,9.659927,-0.90867615,19.2039106,73.1906106,0
546,0.29812622,9.815552,-1.0846405,19.2039106,73.1906106,0
547,0.62612915,10.034622,-1.8076935,19.2039106,73.1906106,0
548,1.0810242,9.151169,-0.95895386,19.2039106,73.1906106,0
549,0.6129608,9.27327,-0.5519409,19.2039106,73.1906106,0
550,0.21672058,9.874222,-1.3887177,19.2039106,73.1906106,0
551,0.43937683,8.994339,-0.48849487,19.2039106,73.1906106,0
552,0.846405,9.567764,0.4225006,19.2039106,73.1906106,0
553,-0.16993713,9.972382,-1.4641266,19.2039106,73.1906106,0
554,-0.045440674,9.467194,0.2932129,19.2039106,73.1906106,0
555,0.97569275,9.582123,-0.20237732,19.2039106,73.1906106,0
556,0.66204834,10.0466,-0.9948578,19.2039106,73.1906106,0
557,-0.82954407,9.281647,0.3315277,19.2039106,73.1906106,0
558,-0.29803467,9.317566,-0.896698,19.2039106,73.1906106,0
559,0.35917664,9.674301,-1.0331726,19.2039106,73.1906106,0
560,0.09941101,9.134399,-0.44659424,19.2039106,73.1906106,0
561,-0.6846924,9.15596,-1.3611755,19.2039106,73.1906106,0
562,-0.40576172,9.396576,-1.5443268,19.2039106,73.1906106,0
563,-0.043045044,8.968002,-1.5144043,19.2039106,73.1906106,0
564,-0.8032074,9.118851,-1.422226,19.2039106,73.1906106,0
565,-1.7764435,8.592117,-2.256607,19.2039106,73.1906106,0
566,-1.0091095,8.704651,-1.683197,19.2039106,73.1906106,0
567,-0.60928345,8.74176,-2.3404083,19.2039106,73.1906106,0
568,-1.4687958,8.853088,-2.5475006,19.2039106,73.1906106,0
569,-1.5621643,9.075745,-2.4158173,19.2039106,73.1906106,0
570,-0.6846924,8.807602,-2.5774384,19.2039106,73.1906106,0
571,-0.17712402,8.519104,-2.627716,19.2039106,73.1906106,0
572,-0.18908691,8.696274,-2.9784546,19.2039106,73.1906106,0
573,0.40226746,8.910553,-3.0119781,19.2039106,73.1906106,0
574,-0.47639465,8.720215,-2.687561,19.2039106,73.1906106,0
575,-1.197052,9.92569,-1.6017914,19.2039106,73.1906106,0
576,-0.9588318,9.76767,-3.422577,19.2039106,73.1906106,0
577,0.07426453,8.984772,-2.430191,19.2039106,73.1906106,0
578,-0.033477783,9.366638,-2.0135956,19.2039106,73.1906106,0
579,-0.2752838,11.009064,-2.5103912,19.2039106,73.1906106,0
580,0.22869873,10.482346,-2.6097565,19.2039106,73.1906106,0
581,0.35079956,9.257706,-2.5558777,19.2039106,73.1906106,0
582,-0.15318298,9.471985,-2.6468658,19.2039106,73.1906106,0
583,-0.04185486,9.002731,-2.9425507,19.2039106,73.1906106,0
584,0.22749329,8.972794,-1.817276,19.2039106,73.1906106,0
585,-0.41893005,10.380585,-2.1728058,19.2039106,73.1906106,0
586,-0.13522339,9.883789,-3.0179596,19.2039106,73.1906106,0
587,1.598175,8.808792,-1.7825623,19.2039106,73.1906106,0
588,1.2522125,9.612045,-2.7043304,19.2039106,73.1906106,0
589,-1.3011932,9.202637,-3.4429321,19.2039106,73.1906106,0
590,-0.983963,8.223419,-1.3958893,19.2039106,73.1906106,0
591,1.0175781,9.545013,-2.8443909,19.2039106,73.1906106,0
592,0.9673004,9.953217,-2.8503723,19.2039106,73.1906106,0
593,-0.34831238,7.9839935,-1.4784851,19.2039106,73.1906106,0
594,0.3711548,10.0466,-1.7502289,19.2039106,73.1906106,0
595,0.78056335,10.801971,-3.3735046,19.2039106,73.1906106,0
596,0.66444397,9.035049,-0.84402466,19.2039106,73.1906106,0
597,0.7613983,9.282852,-2.790512,19.2039106,73.1906106,0
598,1.2869263,10.022659,-3.7481995,19.2039106,73.1906106,0
599,0.21672058,7.645218,-1.6496735,19.2039106,73.1906106,0
600,-0.47399902,9.297211,-1.6185608,19.2039106,73.1906106,0
601,1.2294769,11.284393,-4.185135,19.2039792,73.1906415,0
602,2.5115662,9.281647,-1.6736145,19.2039792,73.1906415,0
603,1.5646515,8.426926,-1.8208618,19.2039792,73.1906415,0
604,0.9134369,10.348267,-2.5068054,19.2039792,73.1906415,0
605,0.49684143,8.902176,-1.5922241,19.2039792,73.1906415,0
606,0.06349182,7.7433777,-2.284134,19.2039792,73.1906415,0
607,-0.41654968,10.141174,-3.3543549,19.2039792,73.1906415,0
608,0.74464417,11.05336,-2.162033,19.2039792,73.1906415,0
609,1.5179749,9.037445,-2.043518,19.2039792,73.1906415,0
610,0.78056335,10.293198,-2.0159912,19.2039792,73.1906415,0
611,-0.5003357,10.128006,-3.3675232,19.2039792,73.1906415,0
612,-1.0091095,8.480789,-1.6772156,19.2039792,73.1906415,0
613,0.30410767,10.332703,-1.3982849,19.2039792,73.1906415,0
614,-0.4560547,9.518677,-4.358719,19.2039792,73.1906415,0
615,-1.628006,7.381851,-1.1840057,19.2039792,73.1906415,0
616,-1.5370331,8.42453,-2.4002533,19.2039792,73.1906415,0
617,-0.9612274,10.040619,-4.0654297,19.2039792,73.1906415,0
618,-0.71461487,8.792038,-1.798111,19.2039792,73.1906415,0
619,-0.939682,8.529877,-1.9525452,19.2039792,73.1906415,0
620,-0.12924194,9.661133,-3.228653,19.2039792,73.1906415,0
621,0.23228455,8.99794,-1.7897339,19.2039792,73.1906415,0
622,-1.3323212,8.54184,-2.6300964,19.2039792,73.1906415,0
623,-2.0769196,9.826324,-3.513565,19.2039792,73.1906415,0
624,-2.1128387,8.693878,-3.1855621,19.2039792,73.1906415,0
625,-0.112472534,8.947662,-2.418213,19.2039792,73.1906415,0
626,0.61535645,10.069336,-2.703125,19.2039792,73.1906415,0
627,-1.276062,9.287628,-2.4828644,19.2039792,73.1906415,0
628,-1.6112518,9.913727,-1.872345,19.2039792,73.1906415,0
629,-0.97798157,11.044983,-3.015564,19.2039792,73.1906415,0
630,0.80329895,10.209396,-3.2334442,19.2039792,73.1906415,0
631,1.0917969,9.224182,-0.45736694,19.2039792,73.1906415,0
632,-1.5932922,8.917725,-2.9724731,19.2039792,73.1906415,0
633,-0.8391266,10.037018,-2.8886719,19.2039792,73.1906415,0
634,1.4964294,8.386215,-2.5056,19.2039792,73.1906415,0
635,0.96131897,8.566986,-1.3156891,19.2039792,73.1906415,0
636,-0.22740173,10.653534,-2.8515625,19.2039792,73.1906415,0
637,1.2390442,9.604874,-3.2645721,19.2039792,73.1906415,0
638,1.2390442,7.7110596,0.4703827,19.2039792,73.1906415,0
639,-1.3838043,8.402985,-1.4126587,19.2039792,73.1906415,0
640,-0.005935669,10.028641,-2.9617004,19.2039792,73.1906415,0
641,2.7928772,8.881821,-1.0044403,19.2039792,73.1906415,0
642,0.8188629,8.458038,-0.6584778,19.2039792,73.1906415,0
643,-1.9512329,10.5577545,-1.1935883,19.2039792,73.1906415,0
644,0.17123413,9.852661,-1.5874329,19.2039792,73.1906415,0
645,2.4541016,8.679504,-0.43821716,19.2039792,73.1906415,0
646,1.1336975,10.361435,-1.4808807,19.2039792,73.1906415,0
647,-0.18431091,10.177078,-3.098175,19.2039792,73.1906415,0
648,-0.4237213,8.571762,-0.6692505,19.2039792,73.1906415,0
649,-0.78645325,7.899002,-1.901062,19.2039792,73.1906415,0
650,1.4533234,9.773651,-2.74263,19.2039792,73.1906415,0
651,-1.4807587,8.815979,-1.5754547,19.2039792,73.1906415,0
652,1.7274628,8.393402,-1.5826416,19.2039792,73.1906415,0
653,-0.2034607,9.480362,-1.6173553,19.2039792,73.1906415,0
654,-0.7888336,8.630432,-3.0012054,19.2039792,73.1906415,0
655,-0.9827728,8.30481,-0.77220154,19.2039792,73.1906415,0
656,-2.0697327,8.898575,-2.0650787,19.2039792,73.1906415,0
657,-0.005935669,8.736969,-2.3942719,19.2039792,73.1906415,0
658,0.2490387,9.149963,-0.38433838,19.2039792,73.1906415,0
659,-2.208603,9.041031,-2.0758514,19.2039792,73.1906415,0
660,-1.0749512,10.861816,-1.9094543,19.2039792,73.1906415,0
661,-0.4823761,10.301575,-2.1333008,19.2039792,73.1906415,0
662,0.28974915,10.429672,-0.6596832,19.2039792,73.1906415,0
663,0.038360596,10.380585,-2.1440735,19.2039792,73.1906415,0
664,-2.1152344,10.197433,-0.9553528,19.2039792,73.1906415,0
665,-1.896164,9.191864,-2.3404083,19.2039792,73.1906415,0
666,-2.4324646,9.804779,-1.327652,19.2039792,73.1906415,0
667,-2.7209625,8.880615,-2.8012848,19.2039792,73.1906415,0
668,-2.3055725,7.29805,-1.7837524,19.2039792,73.1906415,0
669,-2.7449036,9.092514,1.017456,19.2039792,73.1906415,0
670,-1.6663208,11.09166,-2.0878143,19.2039792,73.1906415,0
671,-0.52667236,9.803589,-1.133728,19.2039792,73.1906415,0
672,-0.42132568,8.776474,0.70861816,19.2039792,73.1906415,0
673,0.102996826,10.927658,-1.9070587,19.2039792,73.1906415,0
674,-0.41055298,10.311157,-1.0954132,19.2039792,73.1906415,0
675,-0.57455444,9.044617,-0.119781494,19.2039792,73.1906415,0
676,-0.08255005,10.324326,-1.2366791,19.2039792,73.1906415,0
677,1.55867,10.329117,-0.21914673,19.2039792,73.1906415,0
678,1.905838,9.92569,-0.038375854,19.2039792,73.1906415,0
679,0.5112152,10.733734,-1.4150391,19.2039792,73.1906415,0
680,1.8196411,10.345871,0.28483582,19.2039792,73.1906415,0
681,1.7753448,10.702606,-1.4629364,19.2039792,73.1906415,0
682,0.9960327,11.92485,-0.3687744,19.2039792,73.1906415,0
683,-0.11367798,9.66832,0.53982544,19.2039792,73.1906415,0
684,0.062301636,9.133209,-0.12336731,19.2039792,73.1906415,0
685,-0.0023498535,9.49353,0.2644806,19.2039792,73.1906415,0
686,0.13412476,9.710205,-1.2426605,19.2039792,73.1906415,0
687,0.7254944,10.404526,-0.38912964,19.2039792,73.1906415,0
688,-0.46203613,9.693451,-1.2270966,19.2039792,73.1906415,0
689,-0.59132385,8.40657,-1.5826416,19.2039792,73.1906415,0
690,-1.2198029,7.1065216,-2.1356964,19.2039792,73.1906415,0
691,-2.5354156,6.063843,-2.402649,19.2039792,73.1906415,0
692,-2.8023682,5.5167694,-2.600174,19.2039792,73.1906415,0
693,-4.33107,4.452545,-2.7857208,19.2039792,73.1906415,0
694,-4.3179016,5.0594788,-4.343155,19.2039792,73.1906415,0
695,-3.6582947,5.361145,-4.418579,19.2039792,73.1906415,0
696,-3.9336243,7.787674,-2.8084717,19.2039792,73.1906415,0
697,-3.4404144,7.9253387,-4.766922,19.2039792,73.1906415,0
698,-2.5617523,7.8008423,-2.8359985,19.2039792,73.1906415,0
699,-0.9696045,9.596481,-0.79974365,19.2039792,73.1906415,0
700,0.27059937,10.916885,-3.3519592,19.2039792,73.1906415,0
701,2.123703,11.519028,-2.8575592,19.2039792,73.1906415,0
702,2.6719818,11.655502,-1.7849579,19.2039792,73.1906415,0
703,1.055893,11.741699,-2.909027,19.2039792,73.1906415,0
704,1.7131042,10.259674,-2.0076141,19.2039792,73.1906415,0
705,2.2960815,11.125183,-0.42144775,19.2039792,73.1906415,0
706,1.1815796,12.5772705,-1.877121,19.2039792,73.1906415,0
707,0.6416931,11.879364,-2.5965881,19.2039792,73.1906415,0
708,0.7769623,10.7313385,-0.37356567,19.2039792,73.1906415,0
709,0.40826416,10.148346,-1.1313324,19.2039792,73.1906415,0
710,1.2486267,10.380585,-2.9341736,19.2039792,73.1906415,1
711,0.2155304,10.483536,-0.3184967,19.2039792,73.1906415,1
712,0.99723816,10.600861,0.9923248,19.2039792,73.1906415,1
713,1.474884,10.799576,-1.9393768,19.2039792,73.1906415,1
714,-0.5075226,9.881393,-2.7007294,19.2039792,73.1906415,1
715,0.5782471,9.43248,-2.0471191,19.2039792,73.1906415,1
716,-0.32077026,10.360245,-0.9158478,19.2039792,73.1906415,1
717,-1.8243408,9.359467,-2.0303497,19.2039792,73.1906415,1
718,-2.5988617,7.7780914,-4.1121216,19.2039792,73.1906415,1
719,-1.7896118,7.9528656,-3.975647,19.2039792,73.1906415,1
720,-0.529068,8.067795,-3.134079,19.2039792,73.1906415,1
721,-0.057418823,8.404175,-2.9329681,19.2039792,73.1906415,1
722,-1.596878,7.1544037,-3.5470886,19.2039792,73.1906415,1
723,-3.142334,6.575012,-2.5965881,19.2039792,73.1906415,1
724,-2.9915009,6.717453,-3.402237,19.2039792,73.1906415,1
725,-2.6898346,6.54628,-2.2434387,19.2039792,73.1906415,1
726,-3.1650848,6.7342224,-1.8268433,19.2039792,73.1906415,1
727,-3.9384155,7.539871,-2.2063293,19.2039792,73.1906415,1
728,-5.4730988,7.957657,-0.63334656,19.2039792,73.1906415,1
729,-2.5078735,8.194687,-0.5818634,19.2039792,73.1906415,1
730,-1.0809326,8.630432,-1.0738678,19.2039792,73.1906415,1
731,-1.346695,9.63121,-1.228302,19.2039792,73.1906415,1
732,-1.8602448,9.540222,-0.7015686,19.2039792,73.1906415,1
733,-2.1679077,9.676697,-1.0020447,19.2039792,73.1906415,1
734,-1.2844391,9.900558,-1.6161652,19.2039792,73.1906415,1
735,-1.0773468,10.527832,-2.2913208,19.2039792,73.1906415,1
736,0.43099976,11.970337,-0.3544159,19.2039792,73.1906415,1
737,1.3360138,12.349823,-0.6907959,19.2039792,73.1906415,1
738,2.7162628,12.774796,-2.7246704,19.2039792,73.1906415,1
739,1.8208313,11.848236,-1.4030762,19.2039792,73.1906415,1
740,-0.43449402,11.092865,-0.7769928,19.2039792,73.1906415,1
741,0.064697266,12.04097,-1.5838318,19.2039792,73.1906415,1
742,0.17004395,11.538193,-3.565033,19.2039792,73.1906415,1
743,-0.35668945,7.9121704,-2.852768,19.2039792,73.1906415,1
744,-0.57455444,6.4074097,-2.083023,19.2039792,73.1906415,1
745,-1.762085,11.446014,-1.2689972,19.2039792,73.1906415,1
746,-2.8287048,14.055695,-3.204712,19.2039792,73.1906415,1
747,-1.0378418,9.627609,-6.6104584,19.2039792,73.1906415,1
748,1.7346497,4.621338,0.40574646,19.2039792,73.1906415,1
749,-0.020309448,9.187073,-0.22393799,19.2039792,73.1906415,1
750,-2.5796967,9.774857,-8.307953,19.2039792,73.1906415,1
751,-2.7520905,6.7066803,-1.0499268,19.2039792,73.1906415,1
752,-0.5278778,5.5131836,-0.54833984,19.2039792,73.1906415,1
753,1.4485474,8.981171,-4.102539,19.2039792,73.1906415,1
754,-0.8858032,7.3004456,-4.054657,19.2039792,73.1906415,1
755,-3.4631653,5.744217,-0.41067505,19.2039792,73.1906415,1
756,-2.5832977,6.946106,-2.4325867,19.2039792,73.1906415,1
757,-2.7963867,8.958435,-1.8831177,19.2039792,73.1906415,1
758,-4.1287537,7.0466614,-2.2661896,19.2039792,73.1906415,1
759,-2.9651642,6.575012,-0.45976257,19.2039792,73.1906415,1
760,-3.9192657,7.9911804,-1.7155151,19.2039792,73.1906415,1
761,-2.2002258,9.862244,-1.6843872,19.2039792,73.1906415,1
762,-1.7405396,8.976395,-2.2985077,19.2039792,73.1906415,1
763,-2.5437927,8.896179,-1.1241455,19.2039792,73.1906415,1
764,-2.0805206,10.746902,-1.470108,19.2039792,73.1906415,1
765,-4.244873,10.921677,-3.417801,19.2039792,73.1906415,1
766,-3.054947,9.343903,-1.1780243,19.2039792,73.1906415,1
767,-0.36506653,9.457626,-0.4334259,19.2039792,73.1906415,1
768,-0.5673828,11.218567,-3.201126,19.2039792,73.1906415,1
769,-0.24775696,11.396927,-2.481659,19.2039792,73.1906415,1
770,-1.1252289,9.76767,-0.72431946,19.2039792,73.1906415,1
771,-0.28486633,11.741699,-0.50764465,19.2039792,73.1906415,1
772,0.19876099,11.826691,-3.378296,19.2039792,73.1906415,1
773,0.82125854,10.020264,-1.2761841,19.2039792,73.1906415,1
774,0.15925598,8.935684,0.083724976,19.2039792,73.1906415,1
775,0.21073914,10.414108,-1.2211151,19.2039792,73.1906415,1
776,-0.2549286,9.942444,-1.4820862,19.2039792,73.1906415,1
777,-1.1431885,9.105682,-0.8859253,19.2039792,73.1906415,1
778,0.61177063,11.262848,-1.8831177,19.2039792,73.1906415,1
779,2.5091705,9.803589,-1.1145782,19.2039792,73.1906415,1
780,-0.5649872,9.856262,2.8334656,19.2039792,73.1906415,1
781,-1.094101,11.890137,-0.20716858,19.2039792,73.1906415,1
782,2.3667145,11.926041,-1.5982056,19.2039792,73.1906415,1
783,2.7342224,9.49234,-0.16049194,19.2039792,73.1906415,1
784,-0.5973053,8.526276,-0.12696838,19.2039792,73.1906415,1
785,-2.3091583,8.934494,-1.9441681,19.2039792,73.1906415,1
786,-0.39259338,8.320374,-1.4174347,19.2039792,73.1906415,1
787,-1.410141,8.250946,-0.11859131,19.2039792,73.1906415,1
788,-1.4173126,8.32637,-2.5103912,19.2039792,73.1906415,1
789,-3.4093018,7.3938293,-1.4581451,19.2039792,73.1906415,1
790,-4.1550903,6.3595276,-0.17964172,19.2039792,73.1906415,1
791,-3.4176788,7.7433777,-0.17245483,19.2039792,73.1906415,1
792,-3.0453796,9.475586,-1.8340302,19.2039792,73.1906415,1
793,-3.4093018,8.75972,-0.24906921,19.2039792,73.1906415,1
794,-2.319931,8.629227,-0.9637451,19.2039792,73.1906415,1
795,-1.6483612,10.015472,-1.2905426,19.2039792,73.1906415,1
796,-1.0976868,8.826752,-1.7310791,19.2039792,73.1906415,1
797,-2.0266418,9.134399,0.24653625,19.2039792,73.1906415,1
798,-1.4819641,10.4189,-1.4509583,19.2039792,73.1906415,1
799,0.9277954,10.385376,-1.3731537,19.2039792,73.1906415,1
800,0.94096375,9.644379,0.55178833,19.2039792,73.1906415,1
801,-0.32676697,9.354675,-2.1895752,19.2039792,73.1906415,1
802,0.6129608,11.11322,-0.8200836,19.2039792,73.1906415,1
803,1.1073608,11.343063,-0.5699005,19.2039792,73.1906415,1
804,2.1452484,11.019836,-2.8168488,19.2039792,73.1906415,1
805,1.6939392,9.868225,-0.46095276,19.2039792,73.1906415,1
806,-0.088531494,7.863083,-0.8751526,19.2039596,73.1906588,1
807,0.029968262,9.336716,0.019073486,19.2039596,73.1906588,1
808,0.37713623,10.074127,-2.3009033,19.2039596,73.1906588,1
809,-0.047836304,9.407349,-1.9130402,19.2039596,73.1906588,1
810,0.21313477,9.366638,0.078933716,19.2039596,73.1906588,1
811,-0.939682,10.198624,-2.1979523,19.2039596,73.1906588,1
812,-1.9308777,10.490723,-2.023178,19.2039596,73.1906588,1
813,0.52915955,9.481567,-0.9134674,19.2039596,73.1906588,1
814,1.8244324,9.791611,-0.08746338,19.2039596,73.1906588,1
815,-0.73976135,9.603668,-1.6401062,19.2039596,73.1906588,1
816,-2.548584,9.373825,-0.21794128,19.2039596,73.1906588,1
817,-2.5773163,9.061386,-0.89190674,19.2039596,73.1906588,0
818,-1.6112518,9.051804,-1.7825623,19.2039596,73.1906588,0
819,-2.398941,8.76091,-0.6297455,19.2039596,73.1906588,0
820,-4.299942,9.25412,-3.1556244,19.2039596,73.1906588,0
821,-2.9843292,8.34552,-1.1277466,19.2039596,73.1906588,0
